Date,Home,Away,Home Spread,Home Team Plus Minus
2023-01-07,CHI,UTA,2.5,8
2023-01-07,DAL,NOP,-9.0,10
2023-01-07,SAS,BOS,15.0,-5
2023-01-06,PHX,MIA,1.5,-8
2023-01-06,TOR,NYK,-4.0,-4
2023-01-06,DEN,CLE,-5.5,13
2023-01-06,MIN,LAC,-5.5,13
2023-01-06,MIL,CHA,-10.0,-29
2023-01-06,SAS,DET,-1.5,12
2023-01-06,OKC,WAS,-1.0,17
2023-01-06,NOP,BKN,4.5,-6
2023-01-06,LAL,ATL,2.5,16
2023-01-06,IND,POR,-1.5,9
2023-01-06,PHI,CHI,-5.0,-14
2023-01-05,DEN,LAC,-4.5,31
2023-01-05,HOU,UTA,7.0,-17
2023-01-05,DAL,BOS,4.5,-29
2023-01-05,ORL,MEM,6.5,-8
2023-01-04,CLE,PHX,-5.5,2
2023-01-04,CHA,MEM,7.5,-24
2023-01-04,GSW,DET,-6.5,-3
2023-01-04,LAL,MIA,8.5,3
2023-01-04,TOR,MIL,-5.5,-3
2023-01-04,NOP,HOU,-7.0,11
2023-01-04,CHI,BKN,5.0,9
2023-01-04,NYK,SAS,-10.5,3
2023-01-04,MIN,POR,1.0,7
2023-01-04,PHI,IND,-5.0,3
2023-01-04,ORL,OKC,1.0,11
2023-01-04,SAC,ATL,-2.0,-3
2023-01-03,MIL,WAS,-7.5,10
2023-01-03,OKC,BOS,11.5,33
2023-01-03,UTA,SAC,-3.5,-2
2023-01-02,POR,DET,-9.5,29
2023-01-02,NYK,PHX,-2.5,19
2023-01-02,PHI,NOP,-5.5,9
2023-01-02,LAC,MIA,1.0,-10
2023-01-02,GSW,ATL,-1.5,2
2023-01-02,CHA,LAL,-2.0,-6
2023-01-02,CLE,CHI,-4.0,11
2023-01-02,IND,TOR,1.5,8
2023-01-02,BKN,SAS,-12.0,36
2023-01-02,MIN,DEN,4.5,13
2023-01-02,HOU,DAL,7.5,-5
2023-01-01,MEM,SAC,-4.0,10
2023-01-01,DEN,BOS,3.5,12
2023-01-01,MIL,WAS,-2.5,-23
2022-12-31,CHI,CLE,1.5,-1
2022-12-31,OKC,PHI,2.5,-19
2022-12-31,HOU,NYK,3.5,-20
2022-12-31,SAS,DAL,7.0,-1
2022-12-31,UTA,MIA,-4.5,-3
2022-12-31,MEM,NOP,-6.5,15
2022-12-31,MIN,DET,-7.5,-12
2022-12-31,CHA,BKN,6.5,-17
2022-12-31,IND,LAC,2.5,1
2022-12-30,ORL,WAS,4.5,-19
2022-12-30,TOR,PHX,-2.0,9
2022-12-30,MIL,MIN,-7.5,9
2022-12-30,CHI,DET,-7.5,14
2022-12-30,NOP,PHI,1.0,11
2022-12-30,DEN,MIA,-4.5,5
2022-12-30,GSW,POR,1.0,6
2022-12-30,SAC,UTA,-3.5,1
2022-12-30,ATL,LAL,-8.5,-9
2022-12-29,IND,CLE,6.0,9
2022-12-29,CHA,OKC,-2.5,8
2022-12-29,BOS,LAC,-8.5,6
2022-12-29,TOR,MEM,4.0,-13
2022-12-29,SAS,NYK,-2.5,7
2022-12-29,DAL,HOU,-14.5,15
2022-12-28,GSW,UTA,4.5,5
2022-12-28,NOP,MIN,-6.5,1
2022-12-28,WAS,PHX,2.0,25
2022-12-28,DET,ORL,1.0,20
2022-12-28,MIA,LAL,-9.0,14
2022-12-28,CHI,MIL,2.5,6
2022-12-28,ATL,BKN,7.0,-1
2022-12-28,SAC,DEN,-3.0,1
2022-12-27,TOR,LAC,-3.5,-11
2022-12-27,WAS,PHI,4.5,5
2022-12-27,SAC,DEN,3.0,-7
2022-12-27,ORL,LAL,-3.0,-19
2022-12-27,IND,ATL,1.5,15
2022-12-27,BOS,HOU,-15.0,24
2022-12-27,MEM,PHX,-8.0,-17
2022-12-27,OKC,SAS,-7.0,16
2022-12-27,DAL,NYK,-5.5,5
2022-12-27,GSW,CHA,-5.5,5
2022-12-26,SAS,UTA,4.5,4
2022-12-26,CLE,BKN,-2.0,-8
2022-12-26,POR,CHA,-5.5,11
2022-12-26,CHI,HOU,-7.0,-15
2022-12-26,NOP,IND,-2.0,20
2022-12-26,MIA,MIN,-1.5,3
2022-12-26,DET,LAC,5.5,-11
2022-12-25,NYK,PHI,2.0,-7
2022-12-25,GSW,MEM,6.5,14
2022-12-25,DAL,LAL,-7.5,9
2022-12-25,BOS,MIL,-5.5,21
2022-12-25,DEN,PHX,-4.0,3
2022-12-23,BOS,MIN,-10.5,12
2022-12-23,PHI,LAC,-3.5,5
2022-12-23,ORL,SAS,-6.0,20
2022-12-23,ATL,DET,-9.5,25
2022-12-23,BKN,MIL,-2.5,18
2022-12-23,CLE,TOR,-4.5,-11
2022-12-23,HOU,DAL,7.0,-6
2022-12-23,OKC,NOP,-1.5,-3
2022-12-23,MIA,IND,-6.0,-3
2022-12-23,DEN,POR,-5.5,13
2022-12-23,SAC,WAS,-7.5,-14
2022-12-23,NYK,CHI,-4.5,-1
2022-12-23,PHX,MEM,2.5,-25
2022-12-23,LAL,CHA,-2.5,-4
2022-12-22,NOP,SAS,-8.5,9
2022-12-22,UTA,WAS,-7.0,8
2022-12-21,SAC,LAL,-8.0,14
2022-12-21,CLE,MIL,-2.5,8
2022-12-21,PHI,DET,-12.0,20
2022-12-21,NYK,TOR,-2.0,-7
2022-12-21,ATL,CHI,-5.0,-2
2022-12-21,BOS,IND,-9.5,-5
2022-12-21,OKC,POR,3.5,3
2022-12-21,MIN,DAL,2.5,-5
2022-12-21,HOU,ORL,-1.0,-6
2022-12-21,LAC,CHA,-9.0,21
2022-12-21,BKN,GSW,-10.5,30
2022-12-20,DET,UTA,2.5,-15
2022-12-20,DEN,MEM,1.0,14
2022-12-20,NYK,GSW,-6.0,38
2022-12-20,PHX,WAS,-7.5,-3
2022-12-20,MIA,CHI,-1.5,-10
2022-12-19,CLE,UTA,-8.5,23
2022-12-19,MIN,DAL,5.5,10
2022-12-19,HOU,SAS,-4.5,-19
2022-12-19,NOP,MIL,-1.0,-9
2022-12-19,OKC,POR,4.0,2
2022-12-19,ATL,ORL,-8.5,1
2022-12-19,PHX,LAL,-11.5,26
2022-12-19,SAC,CHA,-10.0,-6
2022-12-19,PHI,TOR,-6.5,3
2022-12-18,BOS,ORL,-10.5,-3
2022-12-18,MIN,CHI,1.5,24
2022-12-18,DET,BKN,8.0,-3
2022-12-18,IND,NYK,1.0,-3
2022-12-18,TOR,GSW,-6.0,-16
2022-12-18,LAL,WAS,-3.0,2
2022-12-18,DEN,CHA,-9.0,4
2022-12-17,HOU,POR,3.5,-12
2022-12-17,CLE,DAL,-8.5,1
2022-12-17,MIL,UTA,-2.0,26
2022-12-17,OKC,MEM,11.0,6
2022-12-17,SAS,MIA,8.0,-10
2022-12-17,PHX,NOP,-3.0,4
2022-12-17,LAC,WAS,-5.0,9
2022-12-16,PHI,GSW,-8.5,12
2022-12-16,OKC,MIN,-4.5,-2
2022-12-16,BOS,ORL,-13.0,-8
2022-12-16,TOR,BKN,1.5,-3
2022-12-16,CHA,ATL,-2.5,-19
2022-12-16,DET,SAC,6.5,-9
2022-12-16,CLE,IND,-8.0,6
2022-12-16,CHI,NYK,-3.0,-23
2022-12-16,LAL,DEN,1.5,18
2022-12-16,DAL,POR,-4.0,20
2022-12-15,LAC,PHX,6.5,-16
2022-12-15,UTA,NOP,1.5,3
2022-12-15,MEM,MIL,-3.0,41
2022-12-15,HOU,MIA,2.5,-3
2022-12-14,TOR,SAC,-5.0,-1
2022-12-14,ORL,ATL,3.0,11
2022-12-14,LAC,MIN,-7.0,11
2022-12-14,DEN,WAS,-11.5,13
2022-12-14,DAL,CLE,-2.5,-15
2022-12-14,OKC,MIA,2.5,-2
2022-12-14,SAS,POR,7.5,-16
2022-12-14,CHI,NYK,-3.5,-8
2022-12-14,CHA,DET,-4.5,-7
2022-12-14,IND,GSW,1.5,6
2022-12-13,MIL,GSW,-3.0,17
2022-12-13,LAL,BOS,4.0,-4
2022-12-13,UTA,NOP,2.0,21
2022-12-13,HOU,PHX,6.5,14
2022-12-13,PHI,SAC,-4.5,20
2022-12-12,POR,MIN,-3.5,21
2022-12-12,WAS,BKN,5.5,-12
2022-12-12,IND,MIA,3.5,-5
2022-12-12,MEM,ATL,-9.5,25
2022-12-12,DAL,OKC,-9.0,7
2022-12-12,SAS,CLE,9.5,1
2022-12-12,LAC,BOS,4.0,20
2022-12-11,DET,LAL,5.0,-7
2022-12-11,NYK,SAC,-2.5,13
2022-12-11,PHI,CHA,-10.5,18
2022-12-11,NOP,PHX,-4.0,5
2022-12-11,ORL,TOR,6.5,12
2022-12-11,ATL,CHI,-3.5,1
2022-12-11,HOU,MIL,10.0,5
2022-12-10,WAS,LAC,5.0,-7
2022-12-10,MIA,SAS,-12.0,-4
2022-12-10,IND,BKN,-8.5,-3
2022-12-10,POR,MIN,-5.5,6
2022-12-10,CLE,OKC,-4.5,8
2022-12-10,CHI,DAL,-5.0,29
2022-12-10,GSW,BOS,2.5,16
2022-12-10,DEN,UTA,-11.5,5
2022-12-09,DAL,MIL,1.0,-1
2022-12-09,UTA,MIN,0.0,-10
2022-12-09,NOP,PHX,1.0,11
2022-12-09,PHI,LAL,-5.0,11
2022-12-09,MEM,DET,-11.0,11
2022-12-09,IND,WAS,-4.0,10
2022-12-09,ORL,TOR,7.5,4
2022-12-09,CLE,SAC,-3.5,-11
2022-12-09,CHA,NYK,4.0,-19
2022-12-09,BKN,ATL,-7.5,4
2022-12-08,POR,DEN,1.5,-1
2022-12-08,SAS,HOU,1.5,9
2022-12-08,MIA,LAC,-6.5,5
2022-12-07,TOR,LAL,-12.5,13
2022-12-07,ORL,LAC,6.5,5
2022-12-07,PHX,BOS,-1.5,-27
2022-12-07,UTA,GSW,-5.5,1
2022-12-07,MIN,IND,-5.5,6
2022-12-07,MIL,SAC,-6.5,13
2022-12-07,CHI,WAS,-5.0,4
2022-12-07,MEM,OKC,-8.5,21
2022-12-07,NOP,DET,-11.0,6
2022-12-07,BKN,CHA,-10.5,6
2022-12-07,NYK,ATL,-2.0,24
2022-12-06,DEN,DAL,-4.5,-1
2022-12-06,MIA,DET,-9.5,-20
2022-12-06,CLE,LAL,-6.0,14
2022-12-05,DAL,PHX,-3.5,19
2022-12-05,MEM,MIA,5.5,8
2022-12-05,GSW,IND,-12.0,-8
2022-12-05,HOU,PHI,8.0,9
2022-12-05,ATL,OKC,-6.5,-7
2022-12-05,TOR,BOS,-1.5,-6
2022-12-05,CHA,LAC,6.5,-2
2022-12-05,ORL,MIL,10.5,-7
2022-12-04,NOP,DEN,-2.0,15
2022-12-04,POR,IND,-5.0,16
2022-12-04,DET,MEM,6.5,-10
2022-12-04,NYK,CLE,2.5,11
2022-12-04,SAC,CHI,-3.0,9
2022-12-04,WAS,LAL,-2.0,-11
2022-12-04,BKN,BOS,2.5,-11
2022-12-04,SAS,PHX,10.0,-38
2022-12-03,CHA,MIL,2.0,-9
2022-12-03,UTA,POR,-5.0,-5
2022-12-03,LAC,SAC,3.5,-27
2022-12-03,TOR,ORL,-11.5,13
2022-12-03,NYK,DAL,1.0,-21
2022-12-03,GSW,HOU,-11.5,19
2022-12-03,MIN,OKC,-5.5,-7
2022-12-02,GSW,CHI,-7.0,8
2022-12-02,UTA,IND,-4.0,20
2022-12-02,PHX,HOU,-11.5,-1
2022-12-02,CHA,WAS,4.0,1
2022-12-02,SAS,NOP,7.5,-18
2022-12-02,BKN,TOR,-1.5,9
2022-12-02,BOS,MIA,-7.0,-4
2022-12-02,ATL,DEN,4.5,8
2022-12-02,CLE,ORL,-12.5,11
2022-12-02,MEM,PHI,-4.5,8
2022-12-02,MIL,LAL,-6.5,-4
2022-12-01,DET,DAL,8.0,6
2022-11-30,UTA,LAC,-8.5,13
2022-11-30,LAL,POR,-6.0,19
2022-11-30,DEN,HOU,-21.5,20
2022-11-30,MIN,MEM,2.5,8
2022-11-30,OKC,SAS,1.5,8
2022-11-30,NOP,TOR,-5.0,18
2022-11-30,BOS,MIA,-9.5,13
2022-11-30,BKN,WAS,-5.5,6
2022-11-30,NYK,MIL,4.5,-6
2022-11-30,CLE,PHI,-3.5,28
2022-11-30,ORL,ATL,6.5,-17
2022-11-30,SAC,IND,-4.5,23
2022-11-30,PHX,CHI,-8.5,19
2022-11-29,DET,NYK,4.0,-30
2022-11-29,DAL,GSW,-1.0,3
2022-11-29,POR,LAC,-4.0,-6
2022-11-28,BKN,ORL,-9.5,7
2022-11-28,WAS,MIN,-4.5,15
2022-11-28,LAL,IND,-3.5,-1
2022-11-28,SAC,PHX,1.0,-5
2022-11-28,UTA,CHI,-2.5,-7
2022-11-28,DEN,HOU,-11.0,16
2022-11-28,NOP,OKC,-5.5,4
2022-11-28,TOR,CLE,-5.0,12
2022-11-28,BOS,CHA,-11.0,35
2022-11-28,PHI,ATL,-2.5,3
2022-11-27,MIN,GSW,1.5,-23
2022-11-27,BKN,POR,-8.0,14
2022-11-27,LAC,IND,2.0,14
2022-11-27,ATL,MIA,-4.0,-8
2022-11-27,DET,CLE,8.0,-8
2022-11-27,BOS,WAS,-8.5,9
2022-11-27,NYK,MEM,1.5,-4
2022-11-27,ORL,PHI,0.0,-30
2022-11-27,MIL,DAL,-5.5,9
2022-11-26,HOU,OKC,1.5,13
2022-11-26,SAS,LAL,0.0,-5
2022-11-26,TOR,DAL,2.5,5
2022-11-26,PHX,UTA,-6.5,1
2022-11-25,BOS,SAC,-7.5,18
2022-11-25,LAC,DEN,4.0,-10
2022-11-25,GSW,UTA,-8.0,11
2022-11-25,PHX,DET,-10.5,6
2022-11-25,OKC,CHI,3.0,4
2022-11-25,NYK,POR,-4.0,-3
2022-11-25,SAS,LAL,4.0,-11
2022-11-25,IND,BKN,3.5,11
2022-11-25,CHA,MIN,6.5,2
2022-11-25,ORL,PHI,-1.5,-8
2022-11-25,MIA,WAS,-3.0,3
2022-11-25,MIL,CLE,-4.0,15
2022-11-25,MEM,NOP,-2.5,21
2022-11-25,HOU,ATL,7.0,6
2022-11-23,SAS,NOP,5.5,-19
2022-11-23,OKC,DEN,-1.0,-5
2022-11-23,MIL,CHI,-7.5,-5
2022-11-23,BOS,DAL,-6.0,13
2022-11-23,ATL,SAC,-4.5,9
2022-11-23,TOR,BKN,2.5,-14
2022-11-23,IND,MIN,4.5,-14
2022-11-23,CLE,POR,-7.5,18
2022-11-23,CHA,PHI,-4.0,6
2022-11-23,MIA,WAS,-5.0,8
2022-11-23,UTA,DET,-12.0,-9
2022-11-23,GSW,LAC,-10.5,17
2022-11-22,MEM,SAC,-2.5,-4
2022-11-22,PHX,LAL,-9.5,10
2022-11-22,DEN,DET,-11.5,-2
2022-11-22,PHI,BKN,7.5,9
2022-11-21,OKC,NYK,-1.5,-10
2022-11-21,LAC,UTA,-2.5,7
2022-11-21,MIN,MIA,-8.5,4
2022-11-21,NOP,GSW,-11.0,45
2022-11-21,MIL,POR,-9.5,8
2022-11-21,CHI,BOS,5.5,14
2022-11-21,CLE,ATL,-3.5,12
2022-11-21,IND,ORL,-7.0,21
2022-11-20,PHX,NYK,-6.0,21
2022-11-20,WAS,CHA,-4.5,4
2022-11-20,SAC,DET,-10.5,8
2022-11-20,BKN,MEM,-7.5,12
2022-11-20,CLE,MIA,-7.5,26
2022-11-20,HOU,GSW,10.5,-7
2022-11-20,LAL,SAS,-6.5,31
2022-11-20,DAL,DEN,-10.5,-1
2022-11-19,ATL,TOR,-5.5,2
2022-11-19,LAC,SAS,-8.5,22
2022-11-19,POR,UTA,-4.5,-5
2022-11-19,PHI,MIN,3.5,-3
2022-11-19,IND,ORL,-7.5,1
2022-11-18,CHI,ORL,-8.5,-1
2022-11-18,PHI,MIL,-1.5,8
2022-11-18,MEM,OKC,-6.5,11
2022-11-18,HOU,IND,5.5,-8
2022-11-18,GSW,NYK,-7.5,10
2022-11-18,DAL,DEN,-9.5,28
2022-11-18,NOP,BOS,7.0,-8
2022-11-18,UTA,PHX,-5.5,1
2022-11-18,WAS,MIA,-7.5,1
2022-11-18,LAL,DET,-6.5,7
2022-11-18,CLE,CHA,-9.5,10
2022-11-17,SAC,SAS,-7.0,18
2022-11-17,POR,BKN,-3.0,-2
2022-11-17,LAC,DET,-10.5,5
2022-11-16,TOR,MIA,-3.5,8
2022-11-16,ATL,BOS,1.0,-25
2022-11-16,NOP,CHI,-1.5,14
2022-11-16,DAL,HOU,-6.5,-9
2022-11-16,PHX,GSW,2.5,11
2022-11-16,DEN,NYK,-2.5,-3
2022-11-16,ORL,MIN,8.5,-18
2022-11-16,MIL,CLE,-2.5,15
2022-11-16,WAS,OKC,-5.0,-1
2022-11-16,CHA,IND,1.0,-12
2022-11-15,NOP,MEM,-1.5,11
2022-11-15,UTA,NYK,-4.0,-7
2022-11-15,POR,SAS,-8.5,7
2022-11-15,SAC,BKN,-1.5,32
2022-11-15,DAL,LAC,-6.5,2
2022-11-14,ORL,CHA,1.5,-7
2022-11-14,DET,TOR,3.5,-4
2022-11-14,BOS,OKC,-12.0,4
2022-11-14,MIA,PHX,-2.5,1
2022-11-14,MIL,ATL,-4.0,-15
2022-11-14,GSW,SAS,-9.0,37
2022-11-14,HOU,LAC,5.0,-16
2022-11-13,NYK,OKC,-5.5,-10
2022-11-13,LAL,BKN,5.0,13
2022-11-13,SAC,GSW,4.0,7
2022-11-13,CHI,DEN,1.5,-23
2022-11-13,PHI,UTA,-3.5,7
2022-11-13,CLE,MIN,-1.0,-5
2022-11-13,WAS,MEM,-1.5,10
2022-11-12,LAC,BKN,-1.5,-15
2022-11-12,MIA,CHA,-8.5,17
2022-11-12,PHI,ATL,-3.0,12
2022-11-12,DET,BOS,8.5,-9
2022-11-12,IND,TOR,-3.0,14
2022-11-12,WAS,UTA,3.5,9
2022-11-12,DAL,POR,-6.5,5
2022-11-12,NOP,HOU,-10.5,13
2022-11-11,ORL,PHX,7.5,17
2022-11-11,BOS,DEN,-4.0,19
2022-11-11,GSW,CLE,-3.0,5
2022-11-11,NYK,DET,-9.5,9
2022-11-11,OKC,TOR,5.5,19
2022-11-11,SAS,MIL,-1.5,18
2022-11-11,MEM,MIN,-4.0,11
2022-11-11,LAL,SAC,3.5,-6
2022-11-10,NOP,POR,-10.0,-11
2022-11-10,MIA,CHA,-11.0,5
2022-11-10,ATL,PHI,-1.0,9
2022-11-10,WAS,DAL,6.0,8
2022-11-09,SAS,MEM,6.0,-2
2022-11-09,LAC,LAL,-3.0,13
2022-11-09,ORL,DAL,8.5,7
2022-11-09,IND,DEN,5.0,-3
2022-11-09,CHA,POR,1.5,-10
2022-11-09,BOS,DET,-13.5,16
2022-11-09,TOR,HOU,-10.0,7
2022-11-09,ATL,UTA,-4.5,-6
2022-11-09,BKN,NYK,-3.5,27
2022-11-09,OKC,MIL,1.0,-4
2022-11-09,MIN,PHX,-1.5,-12
2022-11-09,CHI,NOP,2.0,-4
2022-11-09,SAC,CLE,4.0,7
2022-11-07,IND,NOP,1.5,7
2022-11-07,CHA,WAS,-2.5,-8
2022-11-07,ORL,HOU,-0.5,-7
2022-11-07,DET,OKC,4.5,9
2022-11-07,UTA,LAL,-8.5,23
2022-11-07,ATL,MIL,-1.5,19
2022-11-07,MIA,POR,-10.5,-3
2022-11-07,CHI,TOR,-12.5,14
2022-11-07,MEM,BOS,3.5,-3
2022-11-07,MIN,NYK,-2.5,-13
2022-11-07,SAS,DEN,10.5,-6
2022-11-07,DAL,BKN,-3.5,2
2022-11-07,GSW,SAC,2.5,3
2022-11-07,LAC,CLE,3.5,2
2022-11-07,PHI,PHX,-6.0,12
2022-11-06,LAL,CLE,5.5,-14
2022-11-06,TOR,CHI,-4.0,9
2022-11-06,MEM,WAS,-9.5,6
2022-11-06,LAC,UTA,-3.5,-8
2022-11-05,PHX,POR,-12.0,20
2022-11-05,DEN,SAS,-11.5,25
2022-11-05,MIL,OKC,-5.5,14
2022-11-05,MIN,HOU,-8.0,12
2022-11-05,ATL,NOP,-1.5,3
2022-11-05,NYK,BOS,4.0,-15
2022-11-05,CHA,BKN,3.5,-4
2022-11-05,ORL,SAC,4.5,-3
2022-11-04,MEM,CHA,-11.5,31
2022-11-04,DAL,TOR,-4.5,1
2022-11-04,NOP,GSW,-10.5,9
2022-11-04,PHX,POR,-12.5,-2
2022-11-04,MIN,MIL,2.0,-13
2022-11-04,LAL,UTA,-3.5,-14
2022-11-04,IND,MIA,3.0,2
2022-11-04,PHI,NYK,-1.5,-2
2022-11-04,WAS,BKN,-3.0,-42
2022-11-04,DET,CLE,3.5,-24
2022-11-04,SAS,LAC,3.5,-7
2022-11-04,BOS,CHI,-7.5,4
2022-11-03,OKC,DEN,6.5,-12
2022-11-03,ORL,GSW,9.5,1
2022-11-02,DAL,UTA,-6.5,3
2022-11-02,LAL,NOP,2.5,3
2022-11-02,SAS,TOR,6.5,-43
2022-11-02,MIL,DET,-11.5,25
2022-11-02,HOU,LAC,5.5,-8
2022-11-02,CLE,BOS,1.5,1
2022-11-02,MIA,SAC,-4.5,3
2022-11-02,NYK,ATL,-2.5,-13
2022-11-02,PHI,WAS,-5.5,-10
2022-11-02,CHI,CHA,-6.5,18
2022-11-02,POR,MEM,5.5,-5
2022-11-01,OKC,ORL,-3.5,8
2022-11-01,PHX,MIN,-4.0,9
2022-11-01,BKN,CHI,-2.0,-9
2022-11-01,MIA,GSW,-1.5,7
2022-10-31,MIL,DET,-13.5,2
2022-10-31,LAC,HOU,-8.5,2
2022-10-31,TOR,ATL,-2.0,30
2022-10-31,UTA,MEM,2.5,16
2022-10-31,WAS,PHI,2.5,-7
2022-10-31,CHA,SAC,3.5,-7
2022-10-31,BKN,IND,-8.0,7
2022-10-30,LAL,DEN,2.5,11
2022-10-30,DAL,ORL,-9.0,9
2022-10-30,SAS,MIN,6.0,9
2022-10-30,CLE,NYK,-3.5,13
2022-10-30,DET,GSW,7.5,14
2022-10-30,BOS,WAS,-9.5,18
2022-10-30,PHX,HOU,-12.5,15
2022-10-30,LAC,NOP,-2.5,-21
2022-10-29,MIL,ATL,-5.5,8
2022-10-29,DAL,OKC,-10.5,-6
2022-10-29,UTA,MEM,3.5,1
2022-10-29,SAC,MIA,4.0,6
2022-10-29,CHA,GSW,10.0,7
2022-10-29,BKN,IND,-11.0,-9
2022-10-29,CHI,PHI,2.5,-5
2022-10-28,PHX,NOP,-8.0,13
2022-10-28,POR,HOU,-5.5,14
2022-10-28,DEN,UTA,-7.5,16
2022-10-28,SAS,CHI,4.0,5
2022-10-28,MIN,LAL,-8.5,9
2022-10-28,MIL,NYK,-6.5,11
2022-10-28,BOS,CLE,-7.0,-9
2022-10-28,DET,ATL,6.0,-24
2022-10-28,TOR,PHI,-4.5,-22
2022-10-28,WAS,IND,-5.0,-10
2022-10-28,ORL,CHA,1.5,20
2022-10-27,OKC,LAC,7.0,8
2022-10-27,BKN,DAL,2.5,-4
2022-10-27,SAC,MEM,1.0,-15
2022-10-27,GSW,MIA,-6.0,13
2022-10-26,MIL,BKN,-4.0,11
2022-10-26,DEN,LAL,-5.5,11
2022-10-26,NYK,CHA,-7.5,3
2022-10-26,POR,MIA,1.5,-21
2022-10-26,UTA,HOU,-8.5,8
2022-10-26,MIN,SAS,-9.5,12
2022-10-26,CHI,IND,-7.0,15
2022-10-26,TOR,PHI,1.5,10
2022-10-26,CLE,ORL,-8.5,11
2022-10-26,DET,ATL,7.5,-5
2022-10-25,PHX,GSW,-1.5,29
2022-10-25,OKC,LAC,5.5,14
2022-10-25,WAS,DET,-5.5,21
2022-10-25,NOP,DAL,2.5,2
2022-10-24,MEM,BKN,-1.5,10
2022-10-24,PHI,IND,-12.5,14
2022-10-24,MIA,TOR,-3.5,-8
2022-10-24,NYK,ORL,-7.5,13
2022-10-24,MIN,SAS,-8.5,-9
2022-10-24,HOU,UTA,2.5,6
2022-10-24,POR,DEN,4.5,25
2022-10-24,CHI,BOS,5.5,18
2022-10-23,OKC,MIN,9.5,-10
2022-10-23,LAC,PHX,1.5,-17
2022-10-23,GSW,SAC,-10.0,5
2022-10-23,NOP,UTA,-8.5,-1
2022-10-23,CLE,WAS,-3.5,10
2022-10-23,ATL,CHA,-10.0,-17
2022-10-23,LAL,POR,-5.5,-2
2022-10-22,DAL,MEM,-5.5,41
2022-10-22,MIA,TOR,-3.5,3
2022-10-22,MIL,HOU,-13.5,20
2022-10-22,ORL,BOS,8.5,-6
2022-10-22,IND,DET,-1.0,9
2022-10-22,PHI,SAS,-13.5,-9
2022-10-22,SAC,LAC,2.5,-2
2022-10-22,DEN,OKC,-9.0,5
2022-10-22,CHI,CLE,1.5,-32
2022-10-21,MIN,UTA,-8.0,-6
2022-10-21,HOU,MEM,7.0,-7
2022-10-21,GSW,DEN,-5.5,-5
2022-10-21,BKN,TOR,-2.5,4
2022-10-21,NYK,DET,-7.0,24
2022-10-21,IND,SAS,3.5,-3
2022-10-21,WAS,CHI,-2.5,2
2022-10-21,CHA,NOP,7.0,-12
2022-10-21,MIA,BOS,2.5,-7
2022-10-21,POR,PHX,5.5,2
2022-10-21,ATL,ORL,-9.0,10
2022-10-20,PHI,MIL,-4.0,-2
2022-10-20,LAL,LAC,4.5,-6
2022-10-19,PHX,DAL,-4.0,2
2022-10-19,SAC,POR,-3.5,-7
2022-10-19,UTA,DEN,6.5,21
2022-10-19,SAS,CHA,1.0,-27
2022-10-19,IND,WAS,2.5,-7
2022-10-19,DET,ORL,-4.0,4
2022-10-19,MIN,OKC,-11.0,7
2022-10-19,BKN,NOP,-3.0,-22
2022-10-19,ATL,HOU,-10.5,10
2022-10-19,MEM,NYK,-4.5,3
2022-10-19,TOR,CLE,-2.5,3
2022-10-19,MIA,CHI,-10.5,-8
2022-10-18,GSW,LAL,-7.5,14
2022-10-18,BOS,PHI,-3.0,9
2022-06-16,BOS,GSW,-2.5,-13
2022-06-13,GSW,BOS,-3.5,10
2022-06-10,BOS,GSW,-2.5,-10
2022-06-08,BOS,GSW,-2.5,16
2022-06-06,GSW,BOS,-3.5,19
2022-06-02,GSW,BOS,-2.0,-12
2022-05-29,MIA,BOS,2.5,-4
2022-05-27,BOS,MIA,-9.0,-8
2022-05-26,GSW,DAL,-7.5,10
2022-05-25,MIA,BOS,1.5,-13
2022-05-24,DAL,GSW,-1.0,10
2022-05-23,BOS,MIA,-6.5,20
2022-05-22,DAL,GSW,-2.0,-9
2022-05-21,BOS,MIA,-6.0,-6
2022-05-20,GSW,DAL,-6.5,9
2022-05-19,MIA,BOS,-4.0,-25
2022-05-18,GSW,DAL,-5.5,25
2022-05-17,MIA,BOS,-2.5,11
2022-05-15,PHX,DAL,-6.0,-33
2022-05-15,BOS,MIL,-5.5,28
2022-05-13,GSW,MEM,-8.5,14
2022-05-13,MIL,BOS,-1.5,-13
2022-05-12,DAL,PHX,2.0,27
2022-05-12,PHI,MIA,-2.5,-9
2022-05-11,MEM,GSW,3.0,39
2022-05-11,BOS,MIL,-5.5,-3
2022-05-10,PHX,DAL,-5.5,30
2022-05-10,MIA,PHI,-3.5,35
2022-05-09,GSW,MEM,-9.0,3
2022-05-09,MIL,BOS,-1.5,-8
2022-05-08,PHI,MIA,-1.5,8
2022-05-08,DAL,PHX,1.5,10
2022-05-07,GSW,MEM,-6.5,30
2022-05-07,MIL,BOS,-2.5,2
2022-05-06,PHI,MIA,-1.0,20
2022-05-06,DAL,PHX,-1.0,9
2022-05-04,PHX,DAL,-6.0,20
2022-05-04,MIA,PHI,-9.0,16
2022-05-03,MEM,GSW,2.0,5
2022-05-03,BOS,MIL,-4.0,23
2022-05-02,PHX,DAL,-6.0,7
2022-05-02,MIA,PHI,-4.5,14
2022-05-01,MEM,GSW,2.5,-1
2022-05-01,BOS,MIL,-5.0,-12
2022-04-29,MIN,MEM,2.0,-8
2022-04-28,TOR,PHI,2.0,-35
